Symbol,Direction,Entry Time,Exit Time,Entry Price,Exit Price,Size,PnL,Reason,Balance,Risk_Dollars,R_Multiple,Streak_Len_Exit,Risk_At_Entry,Entry_Trend_Regime,Entry_Vol_Regime,Entry_Hour,Entry_DayOfWeek,Entry_Prob_Up,Entry_Prob_Down,Entry_Prob_Margin,Entry_Prob_Entropy,Entry_Mom_Rank,Entry_Vol_Rank,Entry_Vol_Intensity,Entry_Asset_DD
CL=F,SHORT,2025-06-25 12:00:00+00:00,2025-06-25 15:00:00+00:00,65.04000091552734,65.54035949707031,583.054843493274,-292.0280218737989,SL,96776.91114492023,291.7364944520522,-1.0009992833508685,-6,291.7364944520522,BEAR,NORMAL,12,2,0.42003027,0.47384474,0.0,0.0,0.06666666666666667,0.9666666666666667,-1.5053601736595956,-0.15805824057569784
ETH-USD,SHORT,2025-06-25 15:00:00+00:00,2025-06-25 19:00:00+00:00,2406.63720703125,2435.473467145647,10.067697360944214,-290.31977370189793,SL,96486.59137121834,290.3147398532175,-1.0000173392804066,-7,290.31473985321884,RANGE,LOW,15,2,0.4238041,0.46657988,0.0,0.0,0.06666666666666667,1.0,-0.949802207457707,-0.12922128548872636
NG=F,LONG,2025-06-25 19:00:00+00:00,2025-06-26 07:00:00+00:00,3.3940000534057617,3.34396436384746,5787.985918753559,-292.49985955795233,SL,96194.09151166039,289.6058665985756,-1.0099928671796836,-8,289.6058665985745,BEAR,NORMAL,19,2,0.46259582,0.39254865,0.0,0.0,0.03333333333333333,1.0,0.7139518226932472,-0.17561331831514448
CL=F,SHORT,2025-06-26 07:00:00+00:00,2025-06-26 13:00:00+00:00,65.12000274658203,65.58714485168457,617.3722463733567,-288.70925692591993,SL,95905.38225473446,288.4005708027332,-1.001070338114545,-9,288.4005708027332,BEAR,NORMAL,7,3,0.43654364,0.40744075,0.0,0.0,0.16666666666666666,0.9333333333333333,-1.3335756616323347,-0.15702261816722285
NG=F,LONG,2025-06-26 13:00:00+00:00,2025-06-26 14:00:00+00:00,3.3299999237060547,3.285964207989829,3270.375458953129,-145.64851172525832,SL,95759.7337430092,144.01332399578175,-1.0113544197446929,-10,288.0266479915627,BEAR,HIGH,13,3,0.5823969,0.355354,0.0,0.0,0.03333333333333333,1.0,2.5573720038702428,-0.19115864940540128
CL=F,SHORT,2025-06-26 14:00:00+00:00,2025-06-26 18:00:00+00:00,66.1500015258789,65.01000486101422,503.2691562328564,573.4735250566027,TP,96333.2072680658,286.862579817356,1.999122804451283,1,286.862579817358,RANGE,NORMAL,14,3,0.44077757,0.43497437,0.0,0.0,1.0,0.9333333333333333,-1.1074244668868993,-0.1436893006358717
NG=F,LONG,2025-06-26 18:00:00+00:00,2025-06-27 07:00:00+00:00,3.302000045776367,3.4449286801474437,2018.927393684193,287.55307157679636,TP,96620.7603396426,144.28126763681877,1.9930035013319805,2,288.56253527363805,BEAR,HIGH,18,3,0.5653436,0.3614839,0.0,0.0,0.03333333333333333,1.0,2.620740960845038,-0.19795968832432342
NG=F,SHORT,2025-06-27 08:00:00+00:00,2025-06-27 17:00:00+00:00,3.622999906539917,3.7263928055763245,1401.7513955037634,-145.63201620721577,SL,96475.12832343538,144.9311405094639,-1.0048359220474505,-1,289.8622810189278,RANGE,HIGH,8,4,0.41634455,0.42985678,0.0,0.0,1.0,1.0,7.09540052895667,-0.11999032890412586
ETH-USD,LONG,2025-06-27 17:00:00+00:00,2025-06-29 23:00:00+00:00,2404.625732421875,2461.759504045759,10.131336371574223,578.836392830086,TP,97053.96471626546,289.4207292491359,1.9999824972171172,1,289.42072924913526,BEAR,LOW,17,4,0.5138198,0.3615575,0.0,0.0,0.03333333333333333,0.9333333333333333,-0.6602306851955273,-0.09976926973377176
CL=F,LONG,2025-06-29 23:00:00+00:00,2025-07-01 06:00:00+00:00,64.81999969482422,65.22000122070312,223.70191664200806,89.36925704051812,TimeExit,97143.33397330597,146.20459607610712,0.61126161173481,2,292.409192152216,RANGE,HIGH,23,6,0.41938716,0.3308633,0.0,0.0,0.1,0.9333333333333333,-0.7280348270739163,-0.1609061528178095
NG=F,SHORT,2025-07-01 06:00:00+00:00,2025-07-01 11:00:00+00:00,3.421999931335449,3.4564998831067766,8447.267967342432,-295.65397145646364,SL,96847.68000184951,291.4303374727924,-1.0144927738831087,-1,291.4303374727929,BEAR,LOW,6,1,0.44432896,0.41473573,0.0,0.0,0.03333333333333333,0.9666666666666667,-0.470604786738451,-0.16881227939622245
NG=F,SHORT,2025-07-01 11:00:00+00:00,2025-07-01 13:00:00+00:00,3.4089999198913574,3.332071508680071,7585.219584460981,579.7262815290874,TP,97427.4062833786,291.7594456606572,1.9870009014322088,1,291.7594456606582,BEAR,LOW,11,1,0.43552825,0.4453787,0.0,0.0,0.03333333333333333,0.9666666666666667,-0.5141305660099474,-0.17196992115450882
NG=F,LONG,2025-07-01 13:00:00+00:00,2025-07-01 18:00:00+00:00,3.321000099182129,3.4268570797783986,5527.184551233557,582.3274755163154,TP,98009.73375889492,292.5455338959673,1.990553291862586,2,292.5455338959666,BEAR,NORMAL,13,1,0.48622864,0.4300926,0.0,0.0,0.03333333333333333,1.0,-0.30025502588155273,-0.19334466453748134
NG=F,LONG,2025-07-01 18:00:00+00:00,2025-07-03 01:00:00+00:00,3.4130001068115234,3.493000030517578,4251.486087612078,337.9928196025132,TimeExit,98347.72657849743,293.8077219127832,1.1503878026148213,3,293.80772191278345,BEAR,NORMAL,18,1,0.4655247,0.38971883,0.0,0.0,0.2,1.0,-0.16637706089181678,-0.1709982945283024
NG=F,SHORT,2025-07-04 10:00:00+00:00,2025-07-06 23:00:00+00:00,3.4159998893737793,3.349142687661307,8826.070256555548,585.6733243427079,TP,98933.39990284014,295.04317973549286,1.9850427482098245,4,295.0431797354923,RANGE,NORMAL,10,4,0.42579368,0.38471183,0.0,0.0,0.9333333333333333,0.9666666666666667,-0.3774564698467414,-0.17026966142477828
NG=F,SHORT,2025-07-06 23:00:00+00:00,2025-07-07 13:00:00+00:00,3.318000078201294,3.3634286522865295,6551.780358165325,-300.9139295701875,SL,98632.48597326996,297.6380393911049,-1.011006288664528,-1,297.6380393911049,RANGE,NORMAL,23,6,0.49573016,0.40326908,0.0,0.0,0.03333333333333333,0.9666666666666667,-0.2348772548614844,-0.1940733555517592
NG=F,SHORT,2025-07-07 13:00:00+00:00,2025-07-07 15:00:00+00:00,3.381999969482422,3.414678548063551,9043.91417401884,-300.0642171036704,SL,98332.42175616628,295.542260016661,-1.0153005430991646,-2,295.5422600166592,BEAR,NORMAL,13,0,0.41639644,0.47759676,0.0,0.0,0.13333333333333333,0.9666666666666667,-0.26687281451500644,-0.13415257116987045
NG=F,SHORT,2025-07-07 15:00:00+00:00,2025-07-08 12:00:00+00:00,3.446000099182129,3.3585715293884277,6729.173851831948,584.9574588329224,TP,98917.37921499921,294.1610228794192,1.9885620912893847,1,294.1610228794192,BEAR,NORMAL,15,0,0.43793494,0.4285928,0.0,0.0,0.9666666666666667,0.9666666666666667,-0.17655618650076024,-0.11527596506883164
NG=F,LONG,2025-07-08 14:00:00+00:00,2025-07-09 06:00:00+00:00,3.3580000400543213,3.3151428614343916,6924.210767038221,-300.2142430285163,SL,98617.16497197069,296.7521376449972,-1.0116666569312494,-1,296.7521376449976,RANGE,LOW,14,1,0.44835,0.4297673,0.0,0.0,0.06666666666666667,1.0,-0.5790587596450223,-0.10333774561570819
NG=F,SHORT,2025-07-09 06:00:00+00:00,2025-07-09 12:00:00+00:00,3.2920000553131104,3.2384287289210727,11027.583751370123,585.2484965844948,TP,99202.41346855518,295.38114423008994,1.9813332977294242,1,295.38114423008926,BEAR,LOW,6,2,0.47000486,0.4085958,0.0,0.0,0.03333333333333333,0.9666666666666667,-0.602829288654984,-0.12096124007713938
NG=F,SHORT,2025-07-09 12:00:00+00:00,2025-07-09 15:00:00+00:00,3.2249999046325684,3.1568569796425954,8748.31963197133,591.7619286537448,TP,99794.17539720894,298.06804423486324,1.9853249622004596,2,298.0680442348644,BEAR,NORMAL,12,2,0.45362929,0.45724857,0.0,0.0,0.03333333333333333,1.0,-0.09090122270457986,-0.13885180155322863
NG=F,SHORT,2025-07-09 15:00:00+00:00,2025-07-09 16:00:00+00:00,3.1549999713897705,3.197642879826682,7022.137953356442,-302.95545475301685,SL,99491.21994245592,299.4443857763386,-1.0117252790282758,-1,299.4443857763395,BEAR,NORMAL,15,2,0.47277412,0.42720404,0.0,0.0,0.03333333333333333,1.0,-0.022891381365131733,-0.1575433730837703
NG=F,SHORT,2025-07-09 16:00:00+00:00,2025-07-10 08:00:00+00:00,3.186000108718872,3.233357318810054,6308.003868761601,-301.8834664033134,SL,99189.3364760526,298.7294644689326,-1.010558054392083,-2,298.729464468933,BEAR,NORMAL,16,2,0.45281094,0.4364626,0.0,0.0,0.03333333333333333,1.0,0.04446667366881698,-0.149265632556023
NG=F,SHORT,2025-07-10 08:00:00+00:00,2025-07-10 12:00:00+00:00,3.240000009536743,3.2657142962728227,11567.568182250945,-303.2355491686769,SL,98886.10092688393,297.45176507755144,-1.0194444436717918,-3,297.4517650775522,BEAR,NORMAL,8,3,0.39036623,0.38802844,0.0,0.0,0.03333333333333333,0.9666666666666667,-0.1004375587793179,-0.13484643296509702
CL=F,LONG,2025-07-10 12:00:00+00:00,2025-07-10 13:00:00+00:00,67.80999755859375,67.36320958818708,664.9287656786789,-297.41463806543163,SL,98588.6862888185,297.08217368259227,-1.0011190990651448,-4,297.08217368258823,RANGE,LOW,12,3,0.43117118,0.37617868,0.0,0.0,0.06666666666666667,0.9,-1.4535465229843822,-0.015820086257556154
NG=F,LONG,2025-07-10 13:00:00+00:00,2025-07-10 20:00:00+00:00,3.2829999923706055,3.365928530693054,7110.774194953369,586.1307232309933,TP,99174.81701204949,294.843055164235,1.987941424987961,1,294.843055164235,RANGE,NORMAL,13,3,0.44103384,0.4558447,0.0,0.0,0.9666666666666667,0.9666666666666667,-0.4589075850951828,-0.12336446123001832
NG=F,SHORT,2025-07-10 20:00:00+00:00,2025-07-14 04:00:00+00:00,3.365000009536743,3.429392899785723,4620.313027327128,-299.82546619827025,SL,98874.99154585123,297.5153096846067,-1.0077648323916928,-1,297.5153096846076,RANGE,NORMAL,20,3,0.39720175,0.45300937,0.0,0.0,1.0,1.0,-0.3494442582912985,-0.10146859482897141
ETH-USD,SHORT,2025-07-15 01:00:00+00:00,2025-07-15 13:00:00+00:00,2981.359619140625,3018.684727260045,7.947062703435938,-296.628948168907,SL,98578.36259768232,296.6249746375553,-1.0000133958084838,-1,296.6249746375537,RANGE,LOW,1,1,0.45162767,0.38946918,0.0,0.0,0.23333333333333334,0.9333333333333333,-0.7986120274700759,-0.02772411475924097
BTC-USD,LONG,2025-07-15 13:00:00+00:00,2025-07-15 14:00:00+00:00,118169.8125,117022.01702008929,0.2569298599516502,-294.90306037152584,SL,98283.4595373108,294.9029319065959,-1.0000004356176764,-2,294.9029319065969,BEAR,LOW,13,1,0.4968078,0.34454852,0.0,0.0,0.06666666666666667,0.9333333333333333,-0.1364162950710135,-0.037519146073813237
NG=F,LONG,2025-07-15 14:00:00+00:00,2025-07-16 22:00:00+00:00,3.503999948501587,3.561000108718872,5767.1059184407295,325.84240838195467,TimeExit,98609.30194569276,294.12244544715026,1.1078461145207092,1,294.1224454471506,RANGE,NORMAL,14,1,0.510572,0.38929632,0.0,0.0,0.9333333333333333,0.9666666666666667,0.4172417077940434,-0.0017094136689379535
BTC-USD,LONG,2025-07-17 07:00:00+00:00,2025-07-17 22:00:00+00:00,118404.8125,120394.30133928571,0.2973908674383811,591.6556629787216,TP,99200.95760867148,295.82790583707765,1.9999994973583264,2,295.8279058370783,RANGE,LOW,7,3,0.42132372,0.33891678,0.0,0.0,0.5666666666666667,0.9333333333333333,-0.37756236873239324,-0.03560509547250035
NG=F,LONG,2025-07-17 22:00:00+00:00,2025-07-20 23:00:00+00:00,3.5260000228881836,3.4711428454944064,5415.593158021718,-299.7919511411341,SL,98901.16565753035,297.0841545621233,-1.0091145775950316,-1,297.0841545621226,RANGE,LOW,22,3,0.36598545,0.36689934,0.0,0.0,0.03333333333333333,0.9666666666666667,-0.6436722090289697,-0.023539195987331563
NG=F,LONG,2025-07-20 23:00:00+00:00,2025-07-21 17:00:00+00:00,3.3889999389648438,3.3122856446674893,1925.176170751592,-148.65111942266728,SL,98752.51453810769,147.6885313372915,-1.0065176901460102,-2,295.3770626745835,RANGE,HIGH,23,6,0.45638552,0.3833342,0.0,0.0,0.03333333333333333,0.9666666666666667,2.997225630055675,-0.061478847498737554
NG=F,LONG,2025-07-21 17:00:00+00:00,2025-07-22 11:00:00+00:00,3.2899999618530273,3.2444642782211304,3251.644602241504,-149.69168219215535,SL,98602.82285591552,148.0658598910346,-1.0109803995486688,-3,296.1317197820692,BEAR,HIGH,17,0,0.41124856,0.41850194,0.0,0.0,0.03333333333333333,0.9666666666666667,1.7096019790455261,-0.08889506888850862
NG=F,SHORT,2025-07-22 11:00:00+00:00,2025-07-22 16:00:00+00:00,3.24399995803833,3.267142823764256,12781.857706179373,-302.19974547509213,SL,98300.62311044043,295.80881662200244,-1.021604930258912,-4,295.80881662200164,BEAR,LOW,11,1,0.45998785,0.42217276,0.0,0.0,0.03333333333333333,0.9333333333333333,-1.5562635869981312,-0.1016339232327842
NG=F,SHORT,2025-07-22 16:00:00+00:00,2025-07-23 12:00:00+00:00,3.25600004196167,3.179500017847334,7721.522231961925,586.8358758284886,TP,98887.45898626892,295.3483184722365,1.9869281086956745,1,295.3483184722355,BEAR,LOW,16,1,0.4126554,0.44268018,0.0,0.0,0.06666666666666667,0.9666666666666667,-1.3043438973434,-0.09831072087318637
NG=F,LONG,2025-07-23 12:00:00+00:00,2025-07-23 13:00:00+00:00,3.171999931335449,3.127107083797455,6612.360582499286,-300.1538757876338,SL,98587.30511048128,296.8476954963842,-1.0111376316589593,-1,296.8476954963842,BEAR,LOW,12,2,0.49495476,0.39443603,0.0,0.0,0.03333333333333333,0.9333333333333333,-0.980736020469168,-0.1215730053390971
NG=F,SHORT,2025-07-23 13:00:00+00:00,2025-07-24 14:00:00+00:00,3.117000102996826,3.1641429662704468,6269.694293968476,-298.70618801493936,SL,98288.59892246634,295.57134086795514,-1.0106060592267796,-2,295.57134086795514,BEAR,NORMAL,13,2,0.52407223,0.38645706,0.0,0.0,0.03333333333333333,0.9666666666666667,-0.6313890862159207,-0.13680419542743416
NG=F,LONG,2025-07-24 14:00:00+00:00,2025-07-24 17:00:00+00:00,3.125,3.088035660130637,7997.206108654873,-299.6100476599928,SL,97988.98887480634,295.6114446056654,-1.0135265502310353,-3,295.6114446056644,RANGE,LOW,14,3,0.48700452,0.41330475,0.0,0.0,0.5,0.9666666666666667,-0.9542432367058821,-0.1345887712047935
ETH-USD,SHORT,2025-07-24 17:00:00+00:00,2025-07-28 00:00:00+00:00,3726.00390625,3803.698957170759,1.8906363315981831,-146.89403137432376,SL,97842.09484343202,146.89308605615795,-1.000006435416337,-4,293.7861721123154,RANGE,HIGH,17,3,0.41880974,0.44984844,0.0,0.0,1.0,1.0,0.25655176845514405,-0.030658865891390885
ETH-USD,SHORT,2025-07-28 00:00:00+00:00,2025-07-29 07:00:00+00:00,3870.09423828125,3873.9189453125,1.9476133130940005,-7.450024139403278,TimeExit,97834.64481929262,146.5748496870544,-0.05082743837233673,-5,293.1496993741081,RANGE,HIGH,0,0,0.42710868,0.4039108,0.0,0.0,1.0,1.0,1.8482220393871158,0.0
NG=F,LONG,2025-07-29 07:00:00+00:00,2025-07-30 07:00:00+00:00,3.052999973297119,3.1222142492021834,8481.02312828857,582.7673631944518,TP,98417.41218248707,293.5039373792962,1.9855521135354974,1,293.50393737929784,BEAR,NORMAL,7,1,0.43823528,0.3929619,0.0,0.0,0.43333333333333335,0.9666666666666667,-0.3069838326889096,-0.1545278533111064
NG=F,SHORT,2025-07-30 07:00:00+00:00,2025-07-30 12:00:00+00:00,3.177999973297119,3.0595000301088606,2503.6663322247286,295.43248496487354,TP,98712.84466745194,148.34215906549352,1.9915611773888175,2,296.68431813098607,RANGE,HIGH,7,2,0.3815916,0.37926862,0.0,0.0,1.0,1.0,1.3421820445193995,-0.11991140415929824
ETH-USD,SHORT,2025-07-30 13:00:00+00:00,2025-07-30 14:00:00+00:00,3770.057373046875,3826.853184291295,5.214091101330158,-296.1411410479075,SL,98416.70352640403,296.13853400235683,-1.0000088034661192,-1,296.1385340023558,BEAR,NORMAL,13,2,0.44798222,0.4234781,0.0,0.0,0.7666666666666667,0.9666666666666667,-0.7414953470270085,-0.042253964012877177
ETH-USD,LONG,2025-07-30 14:00:00+00:00,2025-07-30 18:00:00+00:00,3819.3583984375,3759.669913155692,4.948481310834191,-295.36982812968387,SL,98121.33369827435,295.36735388902844,-1.0000083768250718,-2,295.3673538890287,BEAR,NORMAL,14,2,0.51004434,0.37418094,0.0,0.0,0.9666666666666667,0.9666666666666667,-0.5866093149884207,-0.029729522879555326
NG=F,LONG,2025-07-30 18:00:00+00:00,2025-07-31 14:00:00+00:00,3.0429999828338623,2.981821426323482,2403.8667870816475,-148.26703347044196,SL,97973.0666648039,147.06510007690113,-1.0081727982567743,-3,294.13020015380204,RANGE,HIGH,18,2,0.44744387,0.40791366,0.0,0.0,0.3,1.0,1.8811796847733697,-0.1572971666022256
NG=F,SHORT,2025-07-31 14:00:00+00:00,2025-07-31 15:00:00+00:00,3.0350000858306885,3.0735714776175365,7630.170844264391,-298.1213944568387,SL,97674.94527034706,294.3063090347065,-1.0129629753254195,-4,294.306309034705,BEAR,LOW,14,3,0.4936098,0.40404698,0.0,0.0,0.7,0.9,-1.3480631552821414,-0.15858054029865443
NG=F,SHORT,2025-07-31 15:00:00+00:00,2025-07-31 17:00:00+00:00,3.061000108718872,3.10160722051348,7223.464885369806,-296.93577858732084,SL,97378.00949175975,293.32404614463593,-1.012313114080337,-5,293.32404614463684,BEAR,LOW,15,3,0.42272767,0.45500925,0.0,0.0,0.8333333333333334,0.9666666666666667,-1.1896788049098308,-0.15137232791245603
NG=F,SHORT,2025-07-31 17:00:00+00:00,2025-08-03 23:00:00+00:00,3.0989999771118164,3.0460000038146973,5487.349784063007,288.0857171352604,TimeExit,97666.095208895,292.20136366608654,0.9859150331155562,1,292.20136366608585,RANGE,NORMAL,17,3,0.45953837,0.4304439,0.0,0.0,1.0,1.0,-0.14927147276967903,-0.1408372940318352
CL=F,SHORT,2025-08-03 23:00:00+00:00,2025-08-05 06:00:00+00:00,66.97000122070312,66.11000061035156,162.78151641816044,139.9108127153618,TimeExit,97806.00602161036,146.50325832568092,0.9550013720809954,2,293.00651665136115,BEAR,HIGH,23,6,0.35213265,0.41130543,0.0,0.0,0.06666666666666667,0.9333333333333333,1.6311091124303616,-0.04899172164085075
NG=F,SHORT,2025-08-05 07:00:00+00:00,2025-08-05 10:00:00+00:00,2.9639999866485596,2.9845713802746365,14263.400107851066,-300.54971811875845,SL,97505.4563034916,293.4180180648329,-1.0243055968442598,-1,293.4180180648311,BEAR,NORMAL,7,1,0.39745668,0.36885703,0.0,0.0,0.03333333333333333,1.0,0.760205728955454,-0.0896806055128877
NG=F,SHORT,2025-08-05 10:00:00+00:00,2025-08-05 11:00:00+00:00,2.9800000190734863,2.998749988419669,15612.472109549493,-300.5396095269579,SL,97204.91669396465,292.7333734721832,-1.0266667102632783,-2,292.7333734721851,BEAR,NORMAL,10,1,0.38750675,0.40444118,0.0,0.0,0.03333333333333333,1.0,0.40746630612245993,-0.08476659070369652
NG=F,SHORT,2025-08-05 11:00:00+00:00,2025-08-05 12:00:00+00:00,2.9809999465942383,3.0004999126706804,14998.463778981548,-299.9687667783767,SL,96904.94792718628,292.4695348888859,-1.025641070248017,-3,292.46953488888687,BEAR,LOW,11,1,0.4217541,0.3912044,0.0,0.0,0.03333333333333333,0.9666666666666667,-1.8600400812552065,-0.083615146828245
CL=F,SHORT,2025-08-05 12:00:00+00:00,2025-08-05 14:00:00+00:00,65.30000305175781,65.75750350952148,635.6383309321253,-291.12264653904975,SL,96613.82528064723,290.8048273735837,-1.0010928950813385,-4,290.8048273735837,BEAR,NORMAL,12,1,0.43205604,0.42121089,0.0,0.0,0.06666666666666667,0.9333333333333333,-1.2694820155376085,-0.07270654999030346
ETH-USD,LONG,2025-08-05 14:00:00+00:00,2025-08-06 17:00:00+00:00,3577.35205078125,3680.3734130859375,5.636744328176468,580.7022612797962,TP,97194.52754192703,290.35253982598016,1.9999902932753204,1,290.35253982598016,RANGE,NORMAL,14,1,0.5037952,0.38387835,0.0,0.0,0.06666666666666667,1.0,-0.2741072197449615,-0.09120885786489408
ETH-USD,LONG,2025-08-06 17:00:00+00:00,2025-08-07 10:00:00+00:00,3677.997802734375,3776.166974748884,5.9396124663918615,583.0838681065119,TP,97777.61141003354,291.54341895637253,1.9999898135027578,2,291.5434189563722,RANGE,NORMAL,17,2,0.48593047,0.36699095,0.0,0.0,1.0,1.0,-0.301192940508747,-0.06564079339426077
CL=F,LONG,2025-08-07 14:00:00+00:00,2025-08-08 05:00:00+00:00,64.06999969482422,63.57071440560477,587.505461434042,-293.62658696081945,SL,97483.98482307272,293.33283423010243,-1.001001431467732,-1,293.3328342301006,BEAR,NORMAL,14,3,0.46992335,0.35620457,0.0,0.0,0.03333333333333333,0.9333333333333333,-0.38437585637847893,-0.09017322691328034
NG=F,LONG,2025-08-08 05:00:00+00:00,2025-08-08 11:00:00+00:00,3.071000099182129,3.041750124522618,9997.750672831538,-297.4328291688469,SL,97186.55199390388,292.43395383243114,-1.0170940319032864,-2,292.43395383243177,RANGE,NORMAL,5,4,0.4175483,0.36127266,0.0,0.0,0.06666666666666667,0.9666666666666667,0.17271711025417344,-0.034276718643665216
NG=F,SHORT,2025-08-08 11:00:00+00:00,2025-08-08 12:00:00+00:00,3.0329999923706055,3.0595714364733015,10963.35624676617,-296.7938858122742,SL,96889.7581080916,291.31220768889114,-1.0188171933022363,-3,291.31220768889045,RANGE,NORMAL,11,4,0.38168934,0.5057796,0.0,0.0,0.06666666666666667,1.0,-0.20573543535330135,-0.046226437515927365
NG=F,SHORT,2025-08-08 12:00:00+00:00,2025-08-08 17:00:00+00:00,3.0480000972747803,2.989714367049081,9987.56643772698,577.1388197817384,TP,97466.89692787334,291.066301500301,1.9828431419469617,1,291.0663015003016,RANGE,LOW,12,4,0.4348324,0.46590233,0.0,0.0,0.03333333333333333,0.9666666666666667,-1.077995431136199,-0.04150942349414122
NG=F,LONG,2025-08-08 17:00:00+00:00,2025-08-10 23:00:00+00:00,2.9690001010894775,2.9261429480143955,6837.512677110017,-296.4550837942733,SL,97170.44184407908,293.0363274557183,-1.0116666638851173,-1,293.03632745571747,BEAR,LOW,17,4,0.4168697,0.41778678,0.0,0.0,0.03333333333333333,0.9666666666666667,-0.6157214530638351,-0.06635218906862839
NG=F,LONG,2025-08-10 23:00:00+00:00,2025-08-12 06:00:00+00:00,2.9059998989105225,2.9600000381469727,5818.009146469889,311.26429941507985,TimeExit,97481.70614349416,291.10839674044166,1.0692384792068008,1,291.10839674044274,BEAR,NORMAL,23,6,0.42552,0.38956752,0.0,0.0,0.03333333333333333,0.9666666666666667,0.888379961353312,-0.08616357298573607
NG=F,SHORT,2025-08-12 06:00:00+00:00,2025-08-12 11:00:00+00:00,2.9600000381469727,2.919285842350551,14366.185539143384,577.7245981188336,TP,98059.43074161299,292.45384544419943,1.9754385422470506,2,292.45384544420216,RANGE,LOW,6,1,0.42984465,0.39912257,0.0,0.0,1.0,0.9666666666666667,-0.7718331934222548,-0.05310297287992416
CL=F,LONG,2025-08-12 11:00:00+00:00,2025-08-12 16:00:00+00:00,63.5099983215332,63.13285378047398,779.6474042848,-294.42958617914826,SL,97765.00115543384,294.03976247700587,-1.0013257516563696,-1,294.0397624770042,RANGE,LOW,11,1,0.42554608,0.39844707,0.0,0.0,0.06666666666666667,0.9333333333333333,-1.1710072694302698,-0.09812553290379622
CL=F,LONG,2025-08-12 16:00:00+00:00,2025-08-13 08:00:00+00:00,63.18000030517578,62.67321423121861,578.9552259066586,-293.69592354717685,SL,97471.30523188667,293.40644593422354,-1.000986609588728,-2,293.4064459342224,RANGE,LOW,16,1,0.43797162,0.33492088,0.0,0.0,0.06666666666666667,0.8666666666666667,-1.1937264813956707,-0.10242931022859136
NG=F,LONG,2025-08-13 08:00:00+00:00,2025-08-13 10:00:00+00:00,2.808000087738037,2.788285800388881,14848.207770740959,-300.1459384977293,SL,97171.15929338893,292.7218346123588,-1.0253623167373282,-3,292.7218346123579,BEAR,LOW,8,2,0.42925528,0.3541648,0.0,0.0,0.03333333333333333,0.9666666666666667,-0.7659584230593237,-0.10172739832240574
NG=F,SHORT,2025-08-13 10:00:00+00:00,2025-08-13 11:00:00+00:00,2.7799999713897705,2.799714284283774,14769.303024950406,-298.5513125727015,SL,96872.60798081623,291.16666106022626,-1.0253622838740721,-4,291.1666610602281,BEAR,LOW,10,2,0.42646155,0.4045576,0.0,0.0,0.03333333333333333,0.9666666666666667,-1.4379955819362935,-0.1106845694668317
NG=F,SHORT,2025-08-13 11:00:00+00:00,2025-08-13 12:00:00+00:00,2.805000066757202,2.82857152393886,12320.230085467132,-296.5658909704952,SL,96576.04208984574,290.4057759277616,-1.0212120954655735,-5,290.405775927764,BEAR,LOW,11,2,0.3959054,0.4791445,0.0,0.0,0.03333333333333333,0.9666666666666667,-1.2544667955454365,-0.10268709795464925
NG=F,SHORT,2025-08-13 12:00:00+00:00,2025-08-14 09:00:00+00:00,2.8310000896453857,2.776785748345511,10685.6170601667,573.9708817695564,TP,97150.01297161529,289.6568451498199,1.9815546961187127,1,289.6568451498192,BEAR,LOW,12,2,0.41669372,0.45484444,0.0,0.0,0.03333333333333333,0.9666666666666667,-1.1798802287123393,-0.0943697519882325
NG=F,SHORT,2025-08-14 09:00:00+00:00,2025-08-14 10:00:00+00:00,2.7790000438690186,2.80064286504473,13463.821635480013,-298.1269948161077,SL,96851.88597679918,291.3950839983677,-1.0231023486236224,-1,291.3950839983694,BEAR,LOW,9,3,0.43129,0.41127607,0.0,0.0,0.03333333333333333,0.9333333333333333,-1.2064700095607488,-0.1064308239202072
NG=F,LONG,2025-08-14 10:00:00+00:00,2025-08-14 12:00:00+00:00,2.799999952316284,2.776642841952188,12441.68552187259,-296.82266461069446,SL,96555.06331218849,290.60182184975815,-1.0214067576085346,-2,290.6018218497597,BEAR,LOW,10,3,0.43510634,0.42194706,0.0,0.0,0.5333333333333333,0.9666666666666667,-0.9553646952555819,-0.09967844155505645
NG=F,LONG,2025-08-14 12:00:00+00:00,2025-08-15 00:00:00+00:00,2.7980000972747803,2.8558571338653564,10041.337418763142,575.9413577463192,TP,97131.0046699348,290.4810132278504,1.9827160176371206,1,290.4810132278504,RANGE,LOW,12,3,0.43312925,0.45130965,0.0,0.0,0.5,0.9333333333333333,-1.286877509075873,-0.10032148178301836
ETH-USD,SHORT,2025-08-15 00:00:00+00:00,2025-08-17 23:00:00+00:00,4569.03125,4474.3916015625,1.260415067882891,119.28460870223056,TimeExit,97250.28927863704,145.60075547092248,0.8192581715419227,2,291.20151094184564,BEAR,HIGH,0,4,0.39214262,0.4552995,0.0,0.0,0.06666666666666667,1.0,0.9518854270558524,-0.04374636066962245
BTC-USD,LONG,2025-08-17 23:00:00+00:00,2025-08-18 01:00:00+00:00,117454.890625,116621.18610491071,0.34994516965709704,-291.75104469912003,SL,96958.53823393791,291.7508697265352,-1.0000005997328645,-1,291.7508697265337,BEAR,LOW,23,6,0.4315497,0.3953073,0.0,0.0,0.13333333333333333,0.9,-0.8674501630931538,-0.05133659578447425
